자곡문화센터,서울특별시 강남구 자곡로 100 (공중화장실),37.52439,127.03512,화장실
푸른솔도서관,서울특별시 강남구 테헤란로 8길 36 (공중화장실),37.48957,127.05716,화장실
힐링센터(개포),서울특별시 강남구 삼성로 3길 39 (공중화장실),37.49258,127.08265,화장실
세텍,서울특별시 강남구 남부순환로 3104 (공중화장실),37.49558,127.0786,화장실
일원1동주민센터,서울특별시 강남구 양재대로55길 14 (공중화장실),37.48099,127.07808,화장실
도곡근린공원 화장실,서울특별시 도곡동 산31-3 (공중화장실),37.48971,127.06829,화장실
도곡근린공원화장실,서울특별시 도곡동 산179-3 (공중화장실),37.49,127.07745,화장실
개포근린공원,서울특별시 강남구 개포동 139 (공중화장실),37.48742,127.10632,화장실
학동근린공원,서울특별시 강남구 논현동 26 (공중화장실),37.52672,127.02148,화장실
역삼근린공원화장실,서울특별시 강남구 논현로79길 24 (공중화장실),37.49962,127.06592,화장실
도산근린공원,서울특별시 강남구 신사동 649-9 (공중화장실),37.4957,127.06857,화장실
늘벗근린공원,서울특별시 강남구 대치동501 (공중화장실),37.5066,127.05867,화장실
대청근린공원,서울특별시 강남구 일원동621 (공중화장실),37.50609,127.05894,화장실
대진근린공원,서울특별시 강남구 개포동 13-1 (공중화장실),37.50684,127.05946,화장실
한솔근린공원,서울특별시 강남구 일원동 732 (공중화장실),37.50656,127.05972,화장실
학여울근린공원화장실,서울특별시 개포로 509 (공중화장실),37.50743,127.05976,화장실
늘푸린근린공원,서울특별시 강남구 일원동690 (공중화장실),37.50759,127.06058,화장실
탄천근린공원,서울특별시 강남구 수서동722 (공중화장실),37.50791,127.06134,화장실
신사근린공원,서울특별시 강남구 압구정동422 (공중화장실),37.50703,127.06168,화장실
은마종합상가,서울특별시 삼성로 212 (개방화장실),37.50804,127.0628,화장실
은마종합상가 편의동,서울특별시 삼성로 212 (개방화장실),37.50764,127.06315,화장실
극동교회,서울특별시 삼성로 150 (개방화장실),37.50524,127.06435,화장실
미도종합상가,서울특별시 삼성로 150 (개방화장실),37.50673,127.06239,화장실
양지빌딩,서울특별시 테헤란로84길 9 (개방화장실),37.50296,127.0598,화장실
영광빌딩,서울특별시 테헤란로84길 17 (개방화장실),37.50398,127.06234,화장실
메트로칸 오피스텔,서울특별시 테헤란로88길 10 (개방화장실),37.5011,127.06446,화장실
신도빌딩,서울특별시 테헤란로88길 14 (개방화장실),37.49974,127.06187,화장실
삼흥2빌딩,서울특별시 테헤란로 514 (개방화장실),37.49918,127.06299,화장실
섬유센터,서울특별시 테헤란로 518 (개방화장실),37.49956,127.0639,화장실
홍우빌딩,서울특별시 테헤란로 522 (개방화장실),37.50029,127.06654,화장실
대치3차 아이파크,서울특별시 영동대로85길 20 (개방화장실),37.50005,127.06718,화장실
글라스타워,서울특별시 테헤란로 534 (개방화장실),37.50658,127.06533,화장실
세아빌딩,서울특별시 영동대로 429 (개방화장실),37.50712,127.06699,화장실
기아오토큐 대치점,서울특별시 역삼로 559 (개방화장실),37.50268,127.06716,화장실
대한민국,서울특별시 영동대로85길17-5 (개방화장실),37.50335,127.04988,화장실
대치동교회,서울특별시 역삼로84길 8 (개방화장실),37.5051,127.05222,화장실
신사에스엔지(구 신사제2빌딩),서울특별시 역삼로 542 (개방화장실),37.50515,127.05256,화장실
동성빌딩 강산애,서울특별시 삼성로64길 51 (개방화장실),37.5044,127.0533,화장실
서울베다니 교회,서울특별시 삼성로62길 14 (개방화장실),37.50582,127.05613,화장실
삼성상가,서울특별시 도곡로 516 (개방화장실),37.5046,127.05619,화장실
명가원,서울특별시 도곡로526 (개방화장실),37.50456,127.05523,화장실
천주교 서울대교구 대치2동성당,서울특별시 도곡로 540 (개방화장실),37.50143,127.05907,화장실
은마 주유소,서울특별시 영동대로 235 (개방화장실),37.5056,127.04916,화장실
코스모타워(KT&G),서울특별시 영동대로 416 (개방화장실),37.50539,127.05011,화장실
동일타워,서울특별시 테헤란로114길 38 (개방화장실),37.50536,127.05039,화장실
새마을운동중앙회,서울특별시 영동대로 316 (개방화장실),37.50549,127.05086,화장실
세한889타워,서울특별시 선릉로 428 (개방화장실),37.50587,127.05218,화장실
다봉타워빌딩,서울특별시 테헤란로 418 (개방화장실),37.50622,127.05306,화장실
메이플빌딩,서울특별시 테헤란로 420 (개방화장실),37.50769,127.05498,화장실
㈜동산빌딩 동산빌딩점,서울특별시 테헤란로 70길 16 (개방화장실),37.50799,127.05522,화장실
포스코,서울특별시 테헤란로 440 (개방화장실),37.50732,127.05563,화장실
롯데캐슬상가,서울특별시 삼성로85길 11 (개방화장실),37.46728,127.11901,화장실
충무성결교회,서울특별시 삼성로85길 25 (개방화장실),37.46656,127.11907,화장실
센트럴 주유소,서울특별시 삼성로 335 (개방화장실),37.46727,127.11874,화장실
성원타워,서울특별시 선릉로 514 (개방화장실),37.46595,127.10904,화장실
이케이타워,서울특별시 테헤란로 407 (개방화장실),37.46642,127.10915,화장실
동신빌딩,서울특별시 테헤란로 409 (개방화장실),37.46765,127.09875,화장실
성담빌딩,서울특별시 테헤란로 411 (개방화장실),37.46318,127.10296,화장실
삼성금융플라자,서울특별시 테헤란로 419 (개방화장실),37.46647,127.0978,화장실
현대타워,서울특별시 테헤란로 423 (개방화장실),37.475,127.10687,화장실
송현빌딩,서울특별시 테헤란로79길 13 (개방화장실),37.47475,127.10703,화장실
채널리저브,서울특별시 삼성로 517 (개방화장실),37.48353,127.10401,화장실
제이에스타워,서울특별시 테헤란로79길 6 (개방화장실),37.47649,127.10534,화장실
㈜광연자동차 운전전문학원,서울특별시 헌릉로733 (개방화장실),37.47487,127.10358,화장실
GS칼텍스㈜산성주유소,서울특별시 헌릉로 730 (개방화장실),37.47447,127.10397,화장실
세곡주유소,서울특별시 헌릉로 731 (개방화장실),37.48403,127.09499,화장실
강남제일교회,서울특별시 헌릉로637길 12 (개방화장실),37.48802,127.10185,화장실
송파농협 세곡동지점,서울특별시 헌릉로 637길 22 (개방화장실),37.48856,127.10447,화장실
엔젤리안,서울특별시 헌릉로571길 56-1 (개방화장실),37.48577,127.09726,화장실
세곡해성빌딩,서울특별시 헌릉로570길 30 (개방화장실),37.51686,127.0198,화장실
위시존 강남점,서울특별시 헌릉로569길 39-5 (개방화장실),37.52289,127.0206,화장실
방죽주유소,서울특별시 밤고개로 215 (개방화장실),37.51825,127.02371,화장실
강남블루지움,서울특별시 밤고개로 219 (개방화장실),37.51887,127.02523,화장실
자곡주유소,서울특별시 밤고개로 120 (개방화장실),37.52557,127.02605,화장실
강남복지충전소,서울특별시 밤고개로 200 (개방화장실),37.52583,127.02653,화장실
강남푸르지오시티1차,서울특별시 자곡로 191 (개방화장실),37.52474,127.01964,화장실
강남푸르지오시티2차,서울특별시 자곡로 192 (개방화장실),37.52404,127.02873,화장실
주)중앙에너비스수서지점,서울특별시 광평로 202 (개방화장실),37.52532,127.02887,화장실
수서현대벤처빌,서울특별시 밤고개로1길 10 (개방화장실),37.50272,126.94083,화장실
사이룩스오피스텔(동관동),서울특별시 광평로 295 (개방화장실),37.51253,126.93994,화장실
사이룩스오피스텔(서관동),서울특별시 광평로 295 (개방화장실),37.51453,126.95243,화장실
동익아파트 상가,서울특별시 광평로39길 3 (개방화장실),37.47914,126.98135,화장실
신사미타워,서울특별시 강남대로 616 (개방화장실),37.51341,126.94396,화장실
덕산빌딩,서울특별시 압구정로 108 (개방화장실),37.49347,126.95644,화장실
제이타워,서울특별시 도산대로 139 (개방화장실),37.48312,126.98153,화장실
안테룸 호텔,서울특별시 도산대로 153 (개방화장실),37.50507,126.9438,화장실
극동스포츠빌딩,서울특별시 압구정로 152 (개방화장실),37.50686,126.96816,화장실
㈜새서울석유,서울특별시 압구정로 154 (개방화장실),37.5123,126.94199,화장실
미성(아)상가,서울특별시 압구정로 113-22 (개방화장실),37.50852,126.93736,화장실
압구정빌딩,서울특별시 논현로 842 (개방화장실),37.4981,126.95308,화장실
ANDAZ(지하층),서울특별시 논현로 854 (개방화장실),37.50547,126.9423,화장실
동작관악교육지원청,서울특별시 동작구 장승배기로10가길 35 (개방화장실),37.49913,126.9314,화장실
동작구의회,서울특별시 동작구 장승배기로 161 (공중화장실),37.49938,126.9414,화장실
간이화장실_노들나루공원,서울특별시 동작구 노량진로 247 (공중화장실),37.50578,126.96659,화장실
노들나루공원,서울특별시 동작구 노량진로 247 (공중화장실),37.48307,126.97877,화장실
"간이화장실_현충근린공원(동작동,정금)",서울특별시 동작구 동작대로 29 (공중화장실),37.48871,126.97925,화장실
"간이화장실_현충근린공원(사당동,상록)",서울특별시 동작구 동작대로 29 (공중화장실),37.48451,126.97348,화장실
한주실업빌딩(이그잼),서울 동작구 노량진로 162 (개방화장실),37.48098,126.97163,화장실
현대오일뱅크동작주유소,서울 동작구 상도로 403 (개방화장실),37.48566,126.96698,화장실
현대오일뱅크사당셀프주유소개방화장실,서울 동작구 동작대로 73 (개방화장실),37.50815,126.92632,화장실
현대자동차정비,서울 동작구 상도로 226 (개방화장실),37.48895,126.91004,화장실
블루스톤스포츠,서울시 동작구 현충로 131 (개방화장실),37.49841,126.92454,화장실
노량진1동주민센터,서울특별시 동작구 장승배기로28길30 (공중화장실),37.48838,126.97759,화장실
노량진2동 주민센터,서울특별시 동작구 장승배기로19길 48 (공중화장실),37.47889,126.97324,화장실
상도1동 주민센터,서울특별시 동작구 상도로53길 9 (공중화장실),37.50921,126.94343,화장실
상도2동주민센터,서울특별시 동작구 상도로 211 (공중화장실),37.50303,126.92522,화장실
상도3동 주민센터,서울특별시 동작구 성대로2길 11 (공중화장실),37.50571,126.93342,화장실
상도4동주민센터,서울특별시 동작구 양녕로27길 44 (공중화장실),37.51053,126.95689,화장실
흑석동 주민센터,서울특별시 동작구 흑석한강로 11 (공중화장실),37.50993,126.93043,화장실
사당1동 주민센터,서울특별시 동작구 동작대로17길 28 (공중화장실),37.49312,126.97688,화장실
사당2동 주민센터,서울특별시 동작구 동작대로29길 52 (공중화장실),37.48327,126.97145,화장실
사당3동 주민센터(임시청사),서울특별시 동작구 사당로17길 31 (공중화장실),37.5025,126.94966,화장실
사당4동 주민센터,서울특별시 동작구 사당로16아길 6 (공중화장실),37.49798,126.922,화장실
사당5동 주민센터,서울특별시 동작구 사당로2가길 219 (공중화장실),37.49243,126.93698,화장실
대방동주민센터,서울특별시 동작구 여의대방로44길 20 (공중화장실),37.4981,126.93841,화장실
신대방1동주민센터,서울특별시 동작구 신대방길 72 (공중화장실),37.49149,126.95529,화장실
신대방2동주민센터,서울특별시 동작구 여의대방로24길 76 (공중화장실),37.50307,126.97794,화장실
동작샘터도서관,서울 동작구 동작대로29길 63-26 (공중화장실),37.505,126.97472,화장실
다울작은도서관,서울 동작구 사당로20길 132 (공중화장실),37.51368,126.94693,화장실
동작어린이도서관,서울특별시 동작구 장승배기로 16길 98 (공중화장실),37.51125,126.96163,화장실
대방어린이도서관,서울특별시 동작구 대방동길 55 (공중화장실),37.50876,126.95424,화장실
동작종합사회복지관,서울특별시 동작구 등용로 47 (공중화장실),37.49469,126.95943,화장실
본동종합사회복지관,서울특별시 동작구 노량진로32길 79 (공중화장실),37.50388,126.95021,화장실
대방종합사회복지관,서울특별시 동작구 여의대방로44길 47 (공중화장실),37.49924,126.96088,화장실
동작이수사회복지관,서울특별시 동작구 동작대로35차길 7 (공중화장실),37.49913,126.98428,화장실
사당종합사회복지관,서울특별시 동작구 사당로14길 20 (공중화장실),37.48263,126.9682,화장실
상도종합사회복지관,서울특별시 동작구 상도로39가길 7 (공중화장실),37.48653,126.91014,화장실
참새공원 공중화장실,서울 동작구 여의대방로24길 29 (공중화장실),37.51223,126.92577,화장실
사자암 공중화장실,서울 동작구 상도동 280 (공중화장실),37.5132,126.9412,화장실
국사봉 공중화장실,서울 동작구 상도동 산65-49 (공중화장실),37.48708,126.90564,화장실
상도근린공원 공중화장실,서울 동작구 상도동 산57-64 (공중화장실),37.5081,126.96524,화장실
주차공원 공중화장실,서울 동작구 현충로 220 (공중화장실),37.48494,126.9699,화장실
현충원 공중화장실,서울 동작구 동작동 산45-1 (공중화장실),37.49494,126.96145,화장실
사육신 공중화장실,서울 동작구 노량진동 153-18 (공중화장실),37.51297,126.937,화장실
효사정 공중화장실,서울 동작구 흑석동 172-2 (공중화장실),37.4887,126.98197,화장실
본동 공중화장실,서울 동작구 본동 126-449 (공중화장실),37.48806,126.97915,화장실
절고개 공중화장실,서울 동작구 상도동 508 (공중화장실),37.50574,126.92288,화장실
상도1동 공중화장실,서울 동작구 상도로41가길 19 (공중화장실),37.50185,126.93491,화장실
달마사 공중화장실,서울 동작구 흑석동 산60-8 (공중화장실),37.49936,126.92876,화장실
이수교 공중화장실,서울 동작구 동작동 86-6 (공중화장실),37.51343,126.94354,화장실
사당5동 공중화장실,서울 동작구 사당동 712-5 (공중화장실),37.50286,126.93518,화장실
도림천 공중화장실,서울 동작구 신대방동 702-8 (공중화장실),37.49836,126.95139,화장실
CJ푸드빌빕스대방점,서울 동작구 노량진로 2 (개방화장실),37.47962,126.98136,화장실
KT빌딩,서울 동작구 노량진로 138 (개방화장실),37.50707,126.94572,화장실
sk네트워크 21세기주유소,서울 동작구 시흥대로 616 (개방화장실),37.5084,126.92647,화장실
sk네트워크 흑석동주유소,서울 동작구 현충로 101 (개방화장실),37.48924,126.98205,화장실
거묵프리미엄상가,서울 동작구 사당로 196 (개방화장실),37.49226,126.90996,화장실
금성주유소,서울 동작구 사당로 59 (개방화장실),37.51276,126.93403,화장실
기독교TV멀티미디어센터,서울 동작구 노량진로 100 (개방화장실),37.50795,126.93934,화장실
남성주유소,서울 동작구 동작대로 135 (개방화장실),37.50604,126.96042,화장실
남일교회,서울 동작구 동작대로27길 57 (개방화장실),37.50714,126.94024,화장실
대방주유소,서울 동작구 여의대방로 214 (개방화장실),37.50986,126.92495,화장실
동광교회,서울 동작구 성대로1길 26 (개방화장실),37.47831,126.98096,화장실
동일석유(주)동주충전소,서울 동작구 상도로 74 (개방화장실),37.497,126.93001,화장실
맥도날드(주),서울 동작구 노량진로 158 (개방화장실),37.50783,126.94726,화장실
믿음가득 매일주유소,서울 동작구 상도로 139 (개방화장실),37.49388,126.92266,화장실
살피재주유소,서울 동작구 상도로 334 (개방화장실),37.48047,126.9731,화장실
삼성생명 사당빌딩,서울 동작구 동작대로 35 (개방화장실),37.49281,126.96974,화장실
신동아리버파크상가,서울 동작구 만양로 19 (개방화장실),37.48472,126.96961,화장실
열림교회,서울 동작구 여의대방로44길 22 (개방화장실),37.50851,126.96194,화장실
오송빌딩,서울 동작구 동작대로 141 (개방화장실),37.50018,126.93369,화장실
우성스포츠센터,서울 동작구 여의대방로 2 (개방화장실),37.49472,126.91677,화장실
유한양행,서울 동작구 노량진로 74 (개방화장실),37.51006,126.96345,화장실
장성빌딩,서울 동작구 장승배기로 113 (개방화장실),37.48734,126.97441,화장실
중앙대학교병원,서울 동작구 흑석로 102 (개방화장실),37.49982,126.97841,화장실
청화병원,서울 동작구 장승배기로 108 (개방화장실),37.50445,126.94109,화장실
하늘마루타운상가,서울 동작구 알마타길 6 (개방화장실),37.49489,126.91949,화장실
한국전력 관악동작지사,서울특별시 동작구 동작대로 19 (공중화장실),37.51357,126.94083,화장실
상도3동 청소년독서실,서울특별시 동작구 국사봉2나길 25 (공중화장실),37.51278,126.95306,화장실
노량진1동 청소년독서실,서울특별시 동작구 만양로3길 8 (공중화장실),37.50909,126.96357,화장실
동작구민회관,서울특별시 동작구 보라매로5길 28 (공중화장실),37.50307,126.97794,화장실
동작구시설관리공단,서울특별시 동작구 보라매로5길 28 (공중화장실),37.47611,126.97339,화장실
사당4동 청소년 독서실,서울특별시 동작구 사당로22나길 71 (공중화장실),37.48755,126.91296,화장실
사당종합체육관,서울특별시 동작구 사당로27길 232 (공중화장실),37.50286,126.97999,화장실
사당문화회관,서울특별시 동작구 사당로8길 9 (공중화장실),37.48807,126.98228,화장실
흑석 청소년독서실,서울특별시 동작구 서달로13길 17 (공중화장실),37.47686,126.9816,화장실
상도4동 청소년독서실,서울특별시 동작구 성대로11길 67 (공중화장실),37.48554,126.98189,화장실
상도스포츠클럽,서울특별시 동작구 성대로2길 11 (공중화장실),37.48474,126.97112,화장실
동작구민체육센터,서울특별시 동작구 여의대방로16길 53 (공중화장실),37.49583,126.95405,화장실
흑석체육센터,서울특별시 동작구 현충로 73 (공중화장실),37.50352,126.94729,화장실
동작삼일수영장,서울특별시 동작구 사당로27길 103 (공중화장실),37.50432,126.93809,화장실
국립서울현충원 민원안내실,서울특별시 동작구 현충로 210 (공중화장실),37.49965,126.92771,화장실
국립서울현충원 만남의집,서울특별시 동작구 현충로 210 (공중화장실),37.49927,126.92034,화장실
국립서울현충원 충혼당,서울특별시 동작구 현충로 210 (공중화장실),37.49242,126.9154,화장실
국립서울현충원 봉안식장,서울특별시 동작구 현충로 210 (공중화장실),37.50524,126.94643,화장실
동작구청,서울특별시 동작구 장승배기로 161 (공중화장실),37.50833,126.95377,화장실
동작문화복지센터,서울특별시 동작구 장승배기로10길 42 (공중화장실),37.4803,126.96773,화장실
중앙화장실,서울특별시 동작구 여의대방로20길33 (공중화장실),37.49282,126.96582,화장실
노량진역,서울특별시 동작구 노량진로 지하130 (공중화장실),37.49982,126.93519,화장실
노들역,서울특별시 동작구 노량진로 지하238 (공중화장실),37.49244,126.94332,화장실
흑석(중앙대입구)역,서울특별시 동작구 현충로 지하90 (공중화장실),37.50775,126.92674,화장실
동작(1),서울특별시 동작구 현충로 지하220 (공중화장실),37.51085,126.92959,화장실
사당역(2),서울특별시 동작구 사당동 1129 (공중화장실),37.5069,126.93578,화장실
신대방역(2),서울특별시 동작구 신대방동 643-1 (공중화장실),37.48229,126.96239,화장실
동작역(4),서울특별시 동작구 동작동 327-1 (공중화장실),37.50039,126.92911,화장실
총신대입구역(4),서울특별시 동작구 사당동 736-1 (공중화장실),37.47702,126.97985,화장실
사당역(4),서울특별시 동작구 사당동 588-4 (공중화장실),37.5116,126.95722,화장실
이수역(7),서울특별시 동작구 사당동 144-4 (공중화장실),37.50547,126.94997,화장실
남성역(7),서울특별시 동작구 사당동 산 25-33 (공중화장실),37.50512,126.96061,화장실
숭실대입구역(7),서울특별시 동작구 상도동 514 (공중화장실),37.49789,126.94746,화장실
상도역(7),서울특별시 동작구 상도1동 702-1 (공중화장실),37.48408,126.96735,화장실
장승배기역(7),서울특별시 동작구 상도동 26-20 (공중화장실),37.49876,126.93984,화장실
보라매공원 놀이터,서울특별시 동작구 신대방동 395,37.49079,126.9193,무료 반려견 운동장
24시청담우리동물병원,서울특별시 강남구 삼성동 70-6,37.51449,127.05286,동물병원
SNC동물메디컬센터,서울특별시 강남구 역삼동 727-8,37.49743,127.03892,동물병원
우쭈쭈 케어센터,서울특별시 강남구 역삼동 725-29 우쭈쭈 케어센터,37.49992,127.04052,동물병원
아이윌24시 동물병원,서울특별시 강남구 청담동 47,37.51965,127.04919,동물병원
VIP동물의료센터,서울특별시 강남구 청담동 46,37.51944,127.04903,동물병원
논현동물병원 24시,서울특별시 강남구 논현동 59-5,37.51963,127.02902,동물병원
디아동물병원,서울특별시 강남구 개포동 158-8 2층,37.48278,127.06222,동물병원
튼튼동물병원,서울특별시 강남구 압구정동 426,37.52622,127.02448,동물병원
순수동물병원,서울특별시 강남구 논현동 149-6,37.51079,127.02786,동물병원
닥터박동물병원,서울특별시 강남구 역삼동 641-10 1층,37.50255,127.03572,동물병원
우리동생 동물병원 청담점,서울특별시 강남구 청담동 76-12 라테라스 청담 1층 우리동생 동물병원 청담점,37.51974,127.05049,동물병원
얼바인동물병원,서울특별시 강남구 자곡동 670 강남센터뷰오피스텔 1층 103호,37.47443,127.10711,동물병원
다랑동물병원,"서울특별시 강남구 개포동 1281 디에이치아너힐즈 상가 103호, 104호",37.48399,127.06739,동물병원
강남25시동물병원,서울특별시 강남구 논현동 90-6,37.5156,127.03502,동물병원
동물치과병원메이,서울특별시 강남구 역삼동 827-67 2층,37.49586,127.03223,동물병원
하나카동물병원,서울특별시 강남구 역삼동 834-45,37.49423,127.03471,동물병원
아이힐동물병원,서울특별시 강남구 역삼동 838-9 거암빌딩 2층,37.49023,127.03299,동물병원
메이트 동물병원,서울특별시 강남구 신사동 660-7,37.52821,127.03782,동물병원
놀로스퀘어,서울특별시 강남구 청담동 46 놀로스퀘어,37.51049,127.0249,동물병원
와이즈동물병원,서울특별시 강남구 논현동 139-32,37.47202,127.09601,동물병원
퍼스트동물의료센터,서울특별시 강남구 자곡동 636 서강프라자 2층 201호,37.49942,127.06345,동물병원
대치동물메디컬센터,서울특별시 강남구 대치동 990-1,37.49361,127.0597,동물병원
대치성심동물병원,서울특별시 강남구 대치동 623 1층 69-1호,37.48867,127.0521,동물병원
닥터그레이 동물병원,서울특별시 강남구 도곡동 467-7 아카데미스위트 A동 1층 104-1호,37.49097,127.08751,동물병원
임재성동물의료센터,"서울특별시 강남구 일원동 645-11 1층, 지층",37.47917,127.04913,동물병원
나은동물병원,서울특별시 강남구 개포동 1259-4,37.47423,127.04982,동물병원
한동물병원 개포점,서울특별시 강남구 개포동 1187-1 1층,37.50687,127.04676,동물병원
선릉동물병원,서울특별시 강남구 역삼동 694-11 1층 선릉동물병원,37.5165,127.05949,동물병원
중앙동물메디컬센터,서울특별시 강남구 삼성동 90-8 1~4층,37.46578,127.10119,동물병원
마더스동물병원,서울특별시 강남구 세곡동 581,37.52527,126.85947,동물병원
신정동물병원,서울특별시 양천구 신정동 987-3,37.5245,127.05276,동물병원
청담리덴 동물치과병원,서울특별시 강남구 청담동 52-6 3층,37.47474,127.10482,동물병원
힐스타동물병원,서울특별시 강남구 자곡동 658 강남힐스테이트에코,37.52428,127.04476,동물병원
이리온동물병원,서울특별시 강남구 청담동 97-1,37.53198,127.02856,동물병원
신사동물병원,서울특별시 강남구 논현동 59-5,37.49243,127.04002,동물병원
봄사랑동물병원,서울특별시 강남구 압구정동 455 주구센타 제1호내 203호,37.52073,127.02998,동물병원
예은동물병원,서울특별시 강남구 역삼동 798-20 1층,37.49271,127.05775,동물병원
스마트 동물병원 신사본원,서울특별시 강남구 신사동 587-13,37.50225,127.05032,동물병원
래이동물의료센터,서울특별시 강남구 대치동 649,37.50897,127.02669,동물병원
스마트 동물병원,서울특별시 강남구 대치동 898 갑신빌딩 1층,37.49558,127.04981,동물병원
커비동물병원,서울특별시 강남구 논현동 159-23,37.52387,127.03962,동물병원
OK동물병원,서울특별시 강남구 역삼동 766-20 1층 OK동물병원,37.52516,127.05263,동물병원
이안동물의학센터,서울특별시 강남구 청담동 86 킹콩빌딩 5층,37.49317,127.03543,동물병원
청담눈초롱안과동물병원,서울특별시 강남구 청담동 125-12,37.51514,127.04265,동물병원
츄츄동물병원,서울특별시 강남구 역삼동 834-66 이루미빌딩 1층,37.52238,127.03517,동물병원
강남예치과동물병원,서울특별시 강남구 삼성동 9-5 2층,37.52227,127.03967,동물병원
치료멍멍동물병원 신사본원,"서울특별시 강남구 신사동 630-23 삼공빌딩 2, 3층",37.49709,127.0422,동물병원
이리온동물병원,서울특별시 강남구 청담동 97-1,37.49081,127.0752,동물병원
이비치동물치과병원,서울특별시 강남구 청담동 1-18 대성빌딩 2층,37.5212,127.02775,동물병원
드림 동물병원,서울특별시 강남구 역삼2동 771 뉴튼프라자 101호,37.47644,127.04632,동물병원
나리울 동물병원,서울특별시 강남구 일원동 743,37.52866,127.03255,동물병원
에이드동물병원,"서울특별시 강남구 신사동 586-3 1F, B1F",37.5067,127.04087,동물병원
개포별빛동물병원,서울특별시 강남구 개포동 1229-11 동성빌딩 1층,37.52292,127.02058,동물병원
압구정동물의료센터,서울특별시 강남구 신사동 617 1층 103호,37.49758,127.04214,동물병원
서울동물심장병원,서울특별시 강남구 역삼동 689-2,37.49133,127.03848,동물병원
압구정웰동물병원,"서울특별시 강남구 신사동 528-3 덕산빌딩 105호, 203호",37.48482,126.97963,동물병원
위너스동물병원,서울특별시 강남구 역삼동 732-26,37.49972,126.92225,동물병원
동물병원 다온,서울특별시 강남구 도곡동 545-6 동물병원다온,37.50519,126.94614,동물병원
펫트너건강검진센터,서울특별시 강남구 역삼동 725-29,37.50439,126.9494,동물병원
굿파파 24시,서울특별시 동작구 사당동 148-9,37.50003,126.95074,동물병원
보라매 웰 종합 동물병원,서울특별시 동작구 대방동 401-21 MGI빌딩 1층,37.50503,126.94238,동물병원
지엔동물병원,서울특별시 동작구 상도동 22-151 지엔동물병원,37.50002,126.92547,동물병원
품 동물의료센터,서울특별시 동작구 상도1동 623 1층,37.47712,126.9767,동물병원
정겨운동물병원,서울특별시 동작구 상도1동 261,37.48768,126.97555,동물병원
유케어종합동물병원,서울특별시 동작구 상도동 27-12 성은빌딩,37.48493,126.9699,동물병원
갤러리아(EAST점) 도로변(횡단보도 포함),서울특별시 강남구 압구정동 515,37.52808,127.04157,쓰레기통
갤러리아(WEST점) 도로변(횡단보도 포함),서울특별시 강남구 압구정동 394,37.52809,127.02999,쓰레기통
"갤러리아(생활관) 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 494,37.52856,127.04006,쓰레기통
한양아파트 35동 도로변(횡단보도 포함),서울특별시 강남구 압구정동 489,37.52916,127.03817,쓰레기통
"한양아파트 61동 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 485,37.52958,127.03677,쓰레기통
현대아파트 91동 도로변(횡단보도 포함),서울특별시 강남구 압구정동 482,37.52993,127.03487,쓰레기통
"현대아파트 84동 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 458,37.52966,127.03083,쓰레기통
압구정역 1번출구 지하철역 입구,서울 강남구 압구정동 457,37.52786,127.02934,쓰레기통
신현대아파트 103동 도로변(횡단보도 포함),서울 강남구 압구정동 426,37.52622,127.02448,쓰레기통
현대아파트 101동 도로변(횡단보도 포함),서울 강남구 압구정동 426,37.52622,127.02448,쓰레기통
신사중학교 도로변(횡단보도 포함),서울 강남구 압구정동 410,37.52434,127.02126,쓰레기통
"신사중학교 정류소(버스, 택시 등)",서울 강남구 압구정동 410,37.52434,127.02126,쓰레기통
미성2차 23동앞 도로변(횡단보도 포함),서울 강남구 압구정동 396,37.52307,127.0181,쓰레기통
"덕산빌딩 정류소(버스, 택시 등)",서울 강남구 신사동 528-3,37.52292,127.02058,쓰레기통
신사동사무소 도로변(횡단보도 포함),서울 강남구 신사동 548-1,37.524,127.02274,쓰레기통
"대일부동산 정류소(버스, 택시 등)",서울 강남구 신사동 574-3,37.52534,127.02534,쓰레기통
압구정역 5번출구 지하철역 입구,서울 강남구 신사동 580-6,37.52666,127.02796,쓰레기통
"소망부동산 정류소(버스, 택시 등)",서울 강남구 신사동 615-1,37.52806,127.03102,쓰레기통
라움 도로변(횡단보도 포함),서울 강남구 신사동 617-3,37.52877,127.0332,쓰레기통
대영부동산 도로변(횡단보도 포함),서울 강남구 신사동 638-5,37.52878,127.03529,쓰레기통
"더블유 수약국 정류소(버스, 택시 등)",서울 강남구 신사동 639-1,37.52872,127.03601,쓰레기통
우리은행 압구정로데오지점 도로변(횡단보도 포함),서울 강남구 신사동 638-13,37.52859,127.0343,쓰레기통
"동서상가 정류소(버스, 택시 등)",서울 강남구 신사동 661-1,37.52792,127.0389,쓰레기통
로데오역 6번출구 지하철역 입구,서울 강남구 신사동 664,37.52769,127.03985,쓰레기통
CJ성형외과 도로변(횡단보도 포함),서울 강남구 청담동 78-16,37.52741,127.04098,쓰레기통
"삼아약품 정류소(버스, 택시 등)",서울 강남구 청담동 80-18,37.52638,127.0451,쓰레기통
버버리 코리아 도로변(횡단보도 포함),서울 강남구 청담동 98-8,37.52448,127.04674,쓰레기통
"미니스톱(청수빌딩) 정류소(버스, 택시 등)",서울 강남구 청담동 124-4,37.5248,127.04917,쓰레기통
